Station ID,year,n_rain,R5mm,R10mm,R20mm,SDII,PRCPTOT,CDD,CWD,Rx1day,Rx5day,R95pTOT,R99pTOT,n_maxdy,n_mindy,FD,TR,SU,ID,TNn,TNx,TXn,TXx,DTR,TN10p,TN90p,TX10p,TX90p,WSDI,CSDI,GSL,Latitude,Longitude,Direction
MOORE PARK,1974,365,65.0,26.0,11.0,6.708,939.1,30.8,86.5,300.7,30.8,17.0,15.0,365.0,365.0,38.0,0.0,0.0,0.0,-5.8,14.9,5.3,22.4,7.902,11.438,6.36,11.497,7.661,0.0,0.0,358.0,52.2,-8.3,south-west
MOORE PARK,1975,363,43.0,21.0,7.0,6.0,732.0,42.1,78.7,206.5,74.7,20.0,8.0,365.0,365.0,41.0,0.0,3.0,0.0,-4.5,15.9,2.5,27.4,8.264,9.638,11.076,7.603,11.438,0.0,0.0,337.0,52.2,-8.3,south-west
MOORE PARK,1976,366,59.0,28.0,7.0,6.64,863.2,27.9,61.4,193.3,0.0,23.0,8.0,366.0,366.0,59.0,0.0,11.0,0.0,-5.5,16.0,1.2,29.0,8.395,11.739,10.802,9.446,14.374,18.0,0.0,359.0,52.2,-8.3,south-west
MOORE PARK,1977,365,69.0,29.0,7.0,6.424,1008.6,33.3,62.1,207.2,33.3,18.0,11.0,365.0,365.0,45.0,0.0,2.0,0.0,-5.7,15.6,1.0,26.9,7.716,10.988,9.609,9.08,8.757,6.0,0.0,295.0,52.2,-8.3,south-west
MOORE PARK,1978,361,60.0,29.0,10.0,7.21,1031.1,38.1,117.0,292.4,138.3,15.0,15.0,365.0,365.0,49.0,0.0,0.0,1.0,-8.8,16.1,-0.5,24.0,7.745,8.728,10.89,9.912,13.845,0.0,0.0,297.0,52.2,-8.3,south-west
MOORE PARK,1979,355,61.0,31.0,6.0,6.059,939.2,28.7,74.0,189.0,0.0,19.0,13.0,273.0,273.0,,,,,,,,,,,,,,,,,52.2,-8.3,south-west
MOORE PARK,1980,358,80.0,30.0,3.0,6.023,999.8,24.5,61.2,65.2,0.0,14.0,12.0,366.0,366.0,50.0,0.0,0.0,0.0,-7.5,14.5,2.6,23.6,7.701,12.354,7.719,13.144,6.811,0.0,0.0,319.0,52.2,-8.3,south-west
MOORE PARK,1981,365,70.0,34.0,6.0,6.777,1003.0,28.1,56.0,152.7,0.0,17.0,14.0,365.0,365.0,36.0,0.0,2.0,0.0,-6.4,16.9,0.0,25.7,7.486,9.276,10.871,12.211,10.9,6.0,6.0,330.0,52.2,-8.3,south-west
MOORE PARK,1982,365,78.0,36.0,7.0,7.144,1178.8,76.3,91.5,279.4,177.1,24.0,8.0,365.0,365.0,48.0,0.0,2.0,0.0,-10.0,16.5,0.1,25.1,7.811,8.62,10.832,7.28,7.994,0.0,0.0,332.0,52.2,-8.3,south-west
MOORE PARK,1983,365,63.0,26.0,8.0,6.38,1008.0,34.7,77.9,241.7,69.1,22.0,14.0,365.0,365.0,34.0,0.0,8.0,0.0,-6.0,17.9,3.0,30.3,7.414,6.145,19.706,8.777,15.362,0.0,0.0,351.0,52.2,-8.3,south-west
MOORE PARK,1984,366,70.0,35.0,7.0,7.03,942.0,29.9,57.4,160.4,0.0,21.0,8.0,365.0,365.0,55.0,0.0,7.0,0.0,-6.6,17.0,2.5,26.5,8.538,12.838,11.243,11.712,15.489,8.0,6.0,287.0,52.2,-8.3,south-west
MOORE PARK,1985,365,64.0,34.0,8.0,6.795,1005.7,37.6,74.1,222.0,102.0,25.0,10.0,365.0,365.0,66.0,0.0,0.0,1.0,-7.6,15.5,-1.2,23.1,7.405,14.384,13.004,19.452,10.597,0.0,0.0,330.0,52.2,-8.3,south-west
MOORE PARK,1986,365,67.0,32.0,7.0,6.797,1026.4,48.4,86.2,208.3,91.6,27.0,10.0,357.0,365.0,65.0,0.0,1.0,0.0,-7.8,17.2,1.4,26.1,7.796,15.832,5.068,18.117,8.353,0.0,0.0,352.0,52.2,-8.3,south-west
MOORE PARK,1987,365,59.0,28.0,3.0,5.864,885.4,24.4,60.7,106.6,0.0,19.0,7.0,365.0,365.0,54.0,0.0,0.0,2.0,-7.4,17.3,-1.9,24.0,7.656,12.652,10.519,12.143,7.661,0.0,0.0,342.0,52.2,-8.3,south-west
MOORE PARK,1988,366,73.0,29.0,12.0,6.928,1108.5,51.7,80.4,331.5,145.5,17.0,13.0,365.0,365.0,44.0,0.0,0.0,0.0,-7.0,14.5,2.2,24.6,7.422,6.947,12.505,10.098,8.601,0.0,0.0,254.0,52.2,-8.3,south-west
MOORE PARK,1989,362,60.0,23.0,5.0,5.85,859.9,24.4,64.5,134.3,0.0,20.0,10.0,365.0,365.0,54.0,0.0,16.0,0.0,-5.5,19.0,3.5,30.1,8.555,9.432,16.84,4.061,20.685,18.0,6.0,334.0,52.2,-8.3,south-west
MOORE PARK,1990,365,60.0,27.0,5.0,6.147,915.9,31.0,71.3,122.7,31.0,13.0,13.0,365.0,365.0,43.0,0.0,1.0,0.0,-4.1,17.5,3.3,25.7,8.505,7.378,11.546,5.01,20.978,6.0,0.0,346.0,52.2,-8.3,south-west
MOORE PARK,1991,365,62.0,21.0,4.0,6.239,848.5,42.3,71.1,148.5,77.1,25.0,21.0,334.0,334.0,,,,,,,,,,,,,,,,,52.2,-8.3,south-west
MOORE PARK,1992,366,60.0,19.0,7.0,5.921,823.0,25.5,42.8,163.1,0.0,19.0,11.0,366.0,366.0,41.0,0.0,0.0,0.0,-7.0,15.9,3.8,23.5,7.773,10.929,13.115,10.109,10.109,0.0,0.0,357.0,52.2,-8.3,south-west
MOORE PARK,1993,365,70.0,34.0,11.0,7.692,1069.2,42.3,66.4,295.8,82.5,19.0,19.0,365.0,365.0,48.0,0.0,0.0,0.0,-4.6,16.0,2.5,23.5,7.646,10.685,9.863,10.685,10.411,0.0,6.0,341.0,52.2,-8.3,south-west
MOORE PARK,1994,365,75.0,31.0,6.0,6.564,1089.6,36.0,69.6,210.0,36.0,16.0,10.0,365.0,365.0,32.0,0.0,0.0,0.0,-4.5,15.2,0.1,22.2,7.497,4.384,10.959,6.849,8.767,0.0,0.0,351.0,52.2,-8.3,south-west
MOORE PARK,1995,365,65.0,31.0,11.0,7.278,1040.8,36.7,62.9,306.3,172.7,23.0,19.0,365.0,365.0,48.0,0.0,14.0,0.0,-7.0,18.5,2.5,28.5,8.418,6.575,17.26,7.397,25.479,26.0,0.0,354.0,52.2,-8.3,south-west
MOORE PARK,1996,366,74.0,36.0,13.0,8.421,1128.4,54.7,98.7,406.4,159.8,28.0,11.0,366.0,366.0,55.0,0.0,1.0,0.0,-5.2,16.8,2.5,25.9,7.751,10.383,9.836,10.656,5.464,0.0,0.0,356.0,52.2,-8.3,south-west
MOORE PARK,1997,365,65.0,31.0,10.0,7.348,1050.7,52.4,115.1,342.1,181.5,27.0,11.0,365.0,365.0,35.0,0.0,0.0,0.0,-4.9,17.6,0.2,24.4,7.525,4.11,19.452,6.849,16.712,7.0,0.0,350.0,52.2,-8.3,south-west
MOORE PARK,1998,365,80.0,40.0,5.0,6.987,1103.9,26.6,62.6,139.1,0.0,14.0,13.0,365.0,365.0,28.0,0.0,1.0,0.0,-4.2,15.1,3.5,25.8,7.257,3.288,16.712,4.932,15.068,14.0,0.0,353.0,52.2,-8.3,south-west
MOORE PARK,1999,365,68.0,30.0,5.0,6.323,942.1,46.8,85.2,166.3,46.8,15.0,17.0,365.0,365.0,29.0,0.0,3.0,0.0,-4.5,16.9,0.0,26.2,7.51,5.753,15.89,3.836,12.329,0.0,0.0,359.0,52.2,-8.3,south-west
MOORE PARK,2000,364,68.0,27.0,7.0,6.307,1021.8,63.9,84.1,202.5,63.9,13.0,9.0,366.0,366.0,40.0,0.0,0.0,1.0,-5.6,15.8,-0.6,23.9,7.832,6.011,10.656,6.011,10.929,0.0,0.0,331.0,52.2,-8.3,south-west
MOORE PARK,2001,364,50.0,23.0,4.0,5.862,826.6,36.8,53.9,200.3,100.5,13.0,8.0,365.0,365.0,52.0,0.0,2.0,0.0,-7.7,17.7,3.8,25.2,8.168,9.315,9.863,3.836,12.329,0.0,6.0,318.0,52.2,-8.3,south-west
MOORE PARK,2002,365,85.0,33.0,9.0,6.914,1168.5,33.6,68.3,221.6,66.6,18.0,13.0,365.0,365.0,24.0,0.0,0.0,0.0,-4.0,16.3,5.1,24.8,7.782,7.123,13.973,3.836,15.068,0.0,0.0,337.0,52.2,-8.3,south-west
MOORE PARK,2003,364,53.0,21.0,5.0,6.326,828.7,39.7,60.8,178.8,104.0,26.0,8.0,365.0,365.0,45.0,0.0,1.0,0.0,-6.2,17.5,4.0,27.7,8.002,9.041,16.438,2.466,14.795,0.0,0.0,347.0,52.2,-8.3,south-west
MOORE PARK,2004,366,67.0,33.0,8.0,7.404,999.6,50.0,83.3,286.8,124.0,21.0,8.0,366.0,366.0,40.0,0.0,0.0,0.0,-7.2,15.6,3.4,25.0,7.704,7.377,15.027,4.098,11.749,0.0,0.0,356.0,52.2,-8.3,south-west
MOORE PARK,2005,365,59.0,25.0,12.0,7.202,1001.1,54.0,84.9,360.4,126.6,16.0,9.0,365.0,365.0,29.0,0.0,4.0,0.0,-3.7,17.6,3.9,28.4,7.36,3.288,17.808,3.288,13.699,0.0,0.0,359.0,52.2,-8.3,south-west
MOORE PARK,2006,365,67.0,35.0,6.0,7.019,1066.9,38.3,92.6,198.3,108.4,18.0,12.0,365.0,365.0,42.0,0.0,6.0,0.0,-6.6,18.0,2.7,28.7,8.042,8.493,16.438,3.562,16.712,16.0,0.0,345.0,52.2,-8.3,south-west
MOORE PARK,2007,365,62.0,19.0,6.0,6.231,884.8,46.0,57.2,208.0,89.2,26.0,9.0,365.0,365.0,26.0,0.0,0.0,0.0,-3.9,15.5,3.0,24.2,7.82,3.562,15.342,2.74,21.644,19.0,0.0,358.0,52.2,-8.3,south-west
MOORE PARK,2008,366,69.0,24.0,10.0,6.236,985.3,41.4,70.4,256.7,80.1,17.0,9.0,366.0,366.0,34.0,0.0,0.0,0.0,-5.4,16.2,3.9,23.2,7.219,3.279,14.754,5.738,12.022,7.0,0.0,321.0,52.2,-8.3,south-west
MOORE PARK,2009,365,90.0,38.0,11.0,7.531,1295.3,36.6,80.1,352.3,72.3,27.0,23.0,365.0,365.0,41.0,0.0,1.0,0.0,-7.0,16.7,0.0,25.6,7.299,4.11,12.329,4.932,10.137,0.0,6.0,304.0,52.2,-8.3,south-west
MOORE PARK,2013,365,64.0,26.0,4.0,6.438,927.0,32.7,61.4,173.3,64.6,21.0,9.0,365.0,365.0,54.0,0.0,11.0,0.0,-5.066,17.37,2.433,28.91,7.545,6.301,14.521,10.137,12.603,8.0,0.0,357.0,52.2,-8.3,south-west
MOORE PARK,2014,365,86.0,39.0,8.0,6.811,1191.9,28.4,69.4,223.3,0.0,20.0,8.0,365.0,365.0,35.0,0.0,3.0,0.0,-3.754,16.99,5.004,25.97,7.919,5.205,14.795,1.37,12.877,6.0,0.0,312.0,52.2,-8.3,south-west
MOORE PARK,2015,365,84.0,36.0,5.0,6.803,1176.9,47.6,90.8,182.2,119.0,13.0,14.0,365.0,365.0,36.0,0.0,0.0,0.0,-4.018,15.35,2.833,22.0,7.658,5.205,10.959,6.301,17.534,8.0,0.0,359.0,52.2,-8.3,south-west
MOORE PARK,2016,366,72.0,32.0,4.0,6.84,957.6,38.2,113.5,116.0,38.2,18.0,25.0,366.0,366.0,50.0,0.0,0.0,0.0,-5.895,17.48,3.472,24.94,7.626,6.011,12.568,4.372,14.208,6.0,0.0,306.0,52.2,-8.3,south-west
MOORE PARK,2017,365,67.0,30.0,4.0,5.993,970.8,28.9,68.9,154.5,0.0,12.0,14.0,365.0,365.0,28.0,0.0,3.0,0.0,-5.68,16.55,3.888,26.9,7.426,4.932,19.452,2.466,17.26,15.0,0.0,337.0,52.2,-8.3,south-west
MOORE PARK,2018,365,66.0,30.0,10.0,6.393,1042.0,34.6,64.3,270.1,34.6,27.0,13.0,365.0,365.0,47.0,0.0,16.0,1.0,-5.916,17.95,-0.132,30.06,8.013,8.493,18.082,6.575,21.096,20.0,0.0,340.0,52.2,-8.3,south-west
MOORE PARK,2019,365,74.0,28.0,6.0,6.479,1043.1,48.8,68.1,224.7,84.8,16.0,10.0,365.0,365.0,27.0,0.0,1.0,0.0,-3.753,17.56,4.253,26.99,7.374,5.205,17.26,5.479,13.973,12.0,0.0,316.0,52.2,-8.3,south-west
MOORE PARK,2020,366,74.0,32.0,6.0,6.262,1070.8,33.5,60.0,163.0,33.5,18.0,23.0,366.0,366.0,34.0,0.0,0.0,0.0,-5.203,17.93,2.426,24.41,7.627,3.825,13.115,3.279,15.574,7.0,0.0,356.0,52.2,-8.3,south-west
MOORE PARK,2021,365,70.0,29.0,7.0,6.328,980.9,26.1,69.5,161.9,0.0,14.0,10.0,365.0,365.0,35.0,0.0,12.0,0.0,-5.297,17.18,2.232,27.92,7.353,3.836,18.63,5.479,18.904,10.0,0.0,333.0,52.2,-8.3,south-west
MOORE PARK,2022,365,80.0,31.0,7.0,6.838,1073.5,36.8,73.3,232.6,36.8,24.0,19.0,365.0,365.0,44.0,0.0,8.0,0.0,-6.884,16.85,0.875,30.58,8.186,4.658,19.452,4.11,23.014,24.0,0.0,319.0,52.2,-8.3,south-west
MOORE PARK,2023,365,80.0,32.0,9.0,7.104,1186.4,46.2,95.6,309.3,184.2,19.0,10.0,365.0,365.0,24.0,0.0,5.0,0.0,-3.206,17.75,3.821,26.05,7.205,1.37,26.027,3.288,24.658,25.0,0.0,329.0,52.2,-8.3,south-west
MT DILLON,1953,365,50.0,18.0,2.0,5.357,717.8,27.7,73.6,88.5,27.7,26.0,8.0,,,,,,,,,,,,,,,,,,,53.7,-8.0,north-central
MT DILLON,1955,365,59.0,21.0,4.0,5.788,781.4,26.7,47.4,114.1,26.7,30.0,10.0,,,,,,,,,,,,,,,,,,,53.7,-8.0,north-central
MT DILLON,1956,361,57.0,23.0,7.0,5.965,900.7,30.3,61.4,264.6,110.6,11.0,6.0,,,,,,,,,,,,,,,,,,,53.7,-8.0,north-central
MT DILLON,1957,365,64.0,24.0,8.0,6.114,929.3,32.9,60.6,290.7,90.6,22.0,11.0,,,,,,,,,,,,,,,,,,,53.7,-8.0,north-central
MT DILLON,1958,363,70.0,32.0,4.0,5.731,1008.6,21.7,51.3,156.2,0.0,17.0,11.0,,,,,,,,,,,,,,,,,,,53.7,-8.0,north-central
MT DILLON,1959,361,66.0,23.0,4.0,5.873,898.5,32.4,65.7,126.7,62.4,15.0,15.0,,,,,,,,,,,,,,,,,,,53.7,-8.0,north-central
MT DILLON,1960,366,85.0,35.0,6.0,6.414,1135.3,25.2,59.0,188.2,0.0,10.0,8.0,,,,,,,,,,,,,,,,,,,53.7,-8.0,north-central
MT DILLON,1961,365,64.0,26.0,6.0,5.934,937.5,35.8,91.9,242.7,116.7,20.0,15.0,,,,,,,,,,,,,,,,,,,53.7,-8.0,north-central
MT DILLON,1962,365,59.0,24.0,4.0,5.98,843.2,35.5,62.2,182.2,88.8,24.0,10.0,,,,,,,,,,,,,,,,,,,53.7,-8.0,north-central
MT DILLON,1963,365,54.0,19.0,4.0,5.317,824.2,27.4,44.5,153.9,54.4,12.0,9.0,,,,,,,,,,,,,,,,,,,53.7,-8.0,north-central
MT DILLON,1964,364,55.0,19.0,5.0,5.515,876.9,48.6,85.7,232.9,76.8,16.0,12.0,,,,,,,,,,,,,,,,,,,53.7,-8.0,north-central
MT DILLON,1965,365,67.0,25.0,5.0,5.824,1025.1,37.9,91.8,198.4,104.3,19.0,14.0,,,,,,,,,,,,,,,,,,,53.7,-8.0,north-central
MT DILLON,1966,365,73.0,24.0,3.0,5.623,978.4,35.2,55.4,187.3,35.2,13.0,12.0,,,,,,,,,,,,,,,,,,,53.7,-8.0,north-central
MT DILLON,1967,365,68.0,24.0,5.0,5.903,991.7,56.9,107.5,233.4,98.1,17.0,10.0,,,,,,,,,,,,,,,,,,,53.7,-8.0,north-central
MT DILLON,1968,366,68.0,28.0,10.0,6.903,1042.4,48.9,76.0,400.1,210.7,38.0,20.0,,,,,,,,,,,,,,,,,,,53.7,-8.0,north-central
MT DILLON,1969,363,50.0,17.0,3.0,5.212,734.9,30.4,63.6,129.6,30.4,18.0,12.0,,,,,,,,,,,,,,,,,,,53.7,-8.0,north-central
MT DILLON,1970,365,56.0,27.0,3.0,5.438,924.5,54.9,67.0,220.6,54.9,25.0,15.0,,,,,,,,,,,,,,,,,,,53.7,-8.0,north-central
MT DILLON,1971,365,51.0,15.0,1.0,4.916,693.1,23.4,44.9,39.5,0.0,19.0,7.0,,,,,,,,,,,,,,,,,,,53.7,-8.0,north-central
MT DILLON,1972,366,66.0,20.0,2.0,5.286,877.4,28.8,43.6,108.0,55.3,17.0,14.0,,,,,,,,,,,,,,,,,,,53.7,-8.0,north-central
MT DILLON,1973,365,50.0,17.0,3.0,5.329,810.0,43.6,61.1,178.0,71.1,16.0,10.0,,,,,,,,,,,,,,,,,,,53.7,-8.0,north-central
MT DILLON,1974,365,64.0,22.0,2.0,5.178,942.4,28.8,53.6,123.9,28.8,19.0,12.0,,,,,,,,,,,,,,,,,,,53.7,-8.0,north-central
MT DILLON,1975,365,55.0,24.0,1.0,5.627,742.8,26.0,52.2,100.5,26.0,19.0,9.0,,,,,,,,,,,,,,,,,,,53.7,-8.0,north-central
MT DILLON,1976,364,51.0,23.0,3.0,6.211,819.8,56.0,72.0,159.1,99.1,27.0,8.0,,,,,,,,,,,,,,,,,,,53.7,-8.0,north-central
MT DILLON,1977,363,62.0,28.0,2.0,5.785,948.8,20.5,61.3,162.2,0.0,18.0,14.0,,,,,,,,,,,,,,,,,,,53.7,-8.0,north-central
MT DILLON,1978,365,68.0,21.0,3.0,5.424,867.8,24.9,50.6,147.3,0.0,13.0,9.0,,,,,,,,,,,,,,,,,,,53.7,-8.0,north-central
MT DILLON,1979,365,65.0,30.0,5.0,5.585,971.8,28.5,61.6,183.9,28.5,10.0,14.0,,,,,,,,,,,,,,,,,,,53.7,-8.0,north-central
MT DILLON,1980,366,75.0,27.0,1.0,5.789,1036.2,21.8,56.0,218.0,0.0,16.0,16.0,,,,,,,,,,,,,,,,,,,53.7,-8.0,north-central
MT DILLON,1982,365,79.0,26.0,3.0,5.576,1037.1,22.0,55.4,157.4,0.0,22.0,16.0,,,,,,,,,,,,,,,,,,,53.7,-8.0,north-central
MT DILLON,1983,365,67.0,20.0,3.0,5.589,888.6,40.5,55.5,177.1,68.9,13.0,18.0,,,,,,,,,,,,,,,,,,,53.7,-8.0,north-central
MT DILLON,1984,366,65.0,20.0,2.0,5.582,854.0,25.3,54.0,151.3,0.0,15.0,11.0,,,,,,,,,,,,,,,,,,,53.7,-8.0,north-central
MT DILLON,1985,365,67.0,22.0,4.0,5.559,984.0,26.4,64.7,193.6,26.4,21.0,12.0,,,,,,,,,,,,,,,,,,,53.7,-8.0,north-central
MT DILLON,1986,359,79.0,29.0,7.0,6.69,1130.6,65.5,122.8,331.5,136.0,26.0,10.0,,,,,,,,,,,,,,,,,,,53.7,-8.0,north-central
MT DILLON,1987,351,47.0,20.0,4.0,5.616,752.5,42.2,69.1,174.8,76.7,15.0,18.0,,,,,,,,,,,,,,,,,,,53.7,-8.0,north-central
MT DILLON,2013,365,62.0,24.0,4.0,5.71,896.5,25.6,57.5,163.3,25.6,19.0,13.0,365.0,365.0,57.0,0.0,11.0,0.0,-7.38,15.76,0.319,29.63,7.925,,,,,,,357.0,53.7,-8.0,north-central
MT DILLON,2014,365,73.0,32.0,2.0,5.839,1051.0,27.5,57.1,135.0,27.5,17.0,10.0,363.0,362.0,29.0,0.0,5.0,0.0,-5.904,16.34,3.256,27.43,8.183,,,,,,,338.0,53.7,-8.0,north-central
MT DILLON,2015,365,97.0,37.0,7.0,6.748,1309.1,33.2,81.1,354.2,98.9,14.0,24.0,363.0,363.0,42.0,0.0,0.0,0.0,-4.589,15.41,1.323,23.93,8.161,,,,,,,297.0,53.7,-8.0,north-central
MT DILLON,2016,366,67.0,26.0,5.0,5.573,980.9,27.0,71.8,217.6,27.0,17.0,9.0,366.0,366.0,48.0,0.0,3.0,1.0,-4.354,17.66,-0.14,30.38,7.914,,,,,,,301.0,53.7,-8.0,north-central
MT DILLON,2017,365,68.0,28.0,4.0,5.77,946.3,25.9,49.0,162.6,25.9,16.0,13.0,365.0,365.0,46.0,0.0,3.0,0.0,-5.083,15.14,1.507,26.19,7.803,,,,,,,336.0,53.7,-8.0,north-central
MT DILLON,2018,365,67.0,23.0,3.0,5.601,929.8,30.9,55.9,150.5,30.9,24.0,13.0,365.0,365.0,55.0,0.0,11.0,1.0,-6.709,16.32,-0.142,30.47,8.664,,,,,,,279.0,53.7,-8.0,north-central
MT DILLON,2019,365,84.0,32.0,9.0,6.345,1142.1,36.9,82.4,283.2,90.8,14.0,18.0,365.0,365.0,47.0,0.0,2.0,0.0,-5.477,17.42,2.455,25.4,8.184,,,,,,,311.0,53.7,-8.0,north-central
MT DILLON,2020,366,88.0,35.0,8.0,6.742,1227.0,34.7,71.3,354.4,64.9,12.0,19.0,366.0,366.0,46.0,0.0,6.0,0.0,-5.459,15.68,1.417,26.77,8.417,,,,,,,336.0,53.7,-8.0,north-central
MT DILLON,2021,365,78.0,28.0,5.0,6.436,978.2,29.8,50.7,166.5,29.8,15.0,10.0,365.0,365.0,51.0,0.0,13.0,0.0,-7.702,16.52,2.005,30.8,8.624,,,,,,,316.0,53.7,-8.0,north-central
MT DILLON,2022,365,76.0,30.0,3.0,6.107,1032.0,26.4,57.8,189.9,26.4,20.0,14.0,365.0,365.0,57.0,0.0,8.0,2.0,-8.77,15.82,-2.152,31.41,9.033,,,,,,,261.0,53.7,-8.0,north-central
MT DILLON,2023,365,94.0,35.0,7.0,6.944,1305.5,47.0,74.8,375.9,141.4,20.0,17.0,365.0,365.0,44.0,0.0,12.0,0.0,-6.952,17.03,2.076,28.1,8.485,,,,,,,329.0,53.7,-8.0,north-central
MULLINGAR,1944,366,59.0,26.0,3.0,5.698,911.6,24.0,53.9,198.5,0.0,13.0,10.0,,,,,,,,,,,,,,,,,,,53.5,-7.4,north-east
MULLINGAR,1945,365,59.0,23.0,2.0,5.508,793.2,23.1,56.1,98.9,0.0,17.0,17.0,,,,,,,,,,,,,,,,,,,53.5,-7.4,north-east
MULLINGAR,1946,365,85.0,33.0,8.0,6.561,1128.5,36.9,65.4,316.2,98.4,23.0,13.0,,,,,,,,,,,,,,,,,,,53.5,-7.4,north-east
MULLINGAR,1947,365,76.0,31.0,7.0,6.687,1103.4,34.8,68.3,362.9,93.5,32.0,9.0,,,,,,,,,,,,,,,,,,,53.5,-7.4,north-east
MULLINGAR,1948,366,81.0,34.0,9.0,6.427,1105.4,27.8,64.6,260.4,81.0,18.0,13.0,,,,,,,,,,,,,,,,,,,53.5,-7.4,north-east
MULLINGAR,1949,365,61.0,21.0,3.0,5.653,853.6,35.5,55.0,156.1,64.3,16.0,14.0,,,,,,,,,,,,,,,,,,,53.5,-7.4,north-east
MULLINGAR,1950,365,71.0,20.0,5.0,5.815,953.6,40.8,54.4,206.1,69.3,17.0,22.0,365.0,365.0,55.0,0.0,1.0,3.0,-8.9,15.1,-0.4,28.9,7.506,10.137,9.589,7.671,10.685,0.0,6.0,343.0,53.5,-7.4,north-east
MULLINGAR,1951,365,79.0,26.0,5.0,6.18,964.1,27.6,51.5,171.4,53.7,14.0,8.0,365.0,365.0,62.0,0.0,0.0,0.0,-6.3,14.8,1.5,23.3,7.576,9.863,7.397,8.767,5.205,0.0,0.0,339.0,53.5,-7.4,north-east
MULLINGAR,1952,366,62.0,15.0,2.0,5.399,755.8,38.7,49.2,82.1,38.7,18.0,12.0,366.0,366.0,66.0,0.0,1.0,0.0,-5.1,15.9,0.6,25.5,7.681,12.842,9.016,12.568,12.022,11.0,6.0,311.0,53.5,-7.4,north-east
MULLINGAR,1953,365,50.0,18.0,5.0,5.514,733.3,29.3,56.9,160.8,58.4,26.0,10.0,365.0,365.0,44.0,0.0,1.0,0.0,-5.6,15.7,1.6,25.4,7.713,6.849,13.425,3.288,12.329,8.0,0.0,350.0,53.5,-7.4,north-east
MULLINGAR,1954,365,77.0,29.0,6.0,5.946,1082.2,27.4,54.2,237.4,80.3,22.0,9.0,365.0,365.0,42.0,0.0,0.0,1.0,-5.0,15.2,-0.3,22.8,7.145,9.589,9.041,13.151,7.123,0.0,0.0,322.0,53.5,-7.4,north-east
MULLINGAR,1955,365,63.0,19.0,2.0,5.732,791.0,25.8,46.2,118.3,25.8,30.0,8.0,365.0,365.0,71.0,0.0,8.0,4.0,-8.3,16.1,-1.1,29.5,7.894,14.247,13.973,10.685,16.438,0.0,8.0,335.0,53.5,-7.4,north-east
MULLINGAR,1956,366,63.0,31.0,3.0,5.867,862.5,23.7,51.6,162.8,0.0,11.0,7.0,366.0,366.0,59.0,0.0,0.0,1.0,-5.9,14.4,-0.9,24.3,7.479,13.388,10.656,12.568,7.923,0.0,6.0,302.0,53.5,-7.4,north-east
MULLINGAR,1957,365,64.0,23.0,3.0,5.683,880.9,40.1,69.9,140.2,66.1,17.0,9.0,365.0,365.0,28.0,0.0,2.0,0.0,-4.5,15.8,2.7,25.6,7.38,6.027,13.973,7.671,14.247,16.0,0.0,341.0,53.5,-7.4,north-east
MULLINGAR,1958,365,76.0,30.0,6.0,6.203,1011.1,28.7,60.2,221.8,54.8,10.0,10.0,365.0,365.0,42.0,0.0,0.0,2.0,-8.8,15.0,-1.8,25.0,6.925,8.493,12.055,8.767,5.479,0.0,6.0,314.0,53.5,-7.4,north-east
MULLINGAR,1959,365,61.0,28.0,4.0,6.368,846.9,37.8,63.4,139.4,37.8,15.0,8.0,365.0,365.0,42.0,0.0,4.0,1.0,-7.2,16.8,-0.6,25.7,8.174,6.849,13.973,3.014,21.644,21.0,0.0,290.0,53.5,-7.4,north-east
MULLINGAR,1960,366,88.0,32.0,5.0,6.381,1135.8,33.8,53.2,293.8,33.8,15.0,12.0,366.0,366.0,54.0,0.0,0.0,0.0,-5.4,15.3,0.5,24.1,7.549,6.557,10.656,3.552,9.836,6.0,0.0,331.0,53.5,-7.4,north-east
MULLINGAR,1961,365,62.0,25.0,3.0,5.809,882.9,28.0,65.4,170.9,82.3,18.0,14.0,365.0,365.0,36.0,0.0,0.0,2.0,-8.1,14.4,-0.7,24.4,7.606,8.984,10.968,6.783,16.259,9.0,0.0,314.0,53.5,-7.4,north-east
MULLINGAR,1962,365,61.0,31.0,4.0,6.331,930.7,32.1,75.3,211.3,32.1,22.0,7.0,365.0,365.0,50.0,0.0,0.0,2.0,-10.1,13.5,-0.6,23.9,7.381,11.034,3.382,13.888,5.045,0.0,0.0,332.0,53.5,-7.4,north-east
MULLINGAR,1963,365,60.0,23.0,1.0,5.423,818.9,23.8,42.6,125.8,0.0,13.0,10.0,365.0,365.0,76.0,0.0,0.0,2.0,-9.2,13.3,-0.7,25.0,7.186,14.436,5.489,16.344,4.724,0.0,17.0,285.0,53.5,-7.4,north-east
MULLINGAR,1964,366,66.0,25.0,4.0,5.938,908.5,30.1,71.6,198.2,84.5,16.0,9.0,366.0,366.0,38.0,0.0,0.0,0.0,-4.9,14.6,0.7,23.8,7.155,9.073,12.644,7.952,10.448,0.0,0.0,319.0,53.5,-7.4,north-east
MULLINGAR,1965,365,78.0,28.0,5.0,6.438,1139.5,75.9,120.9,303.0,75.9,15.0,14.0,365.0,365.0,58.0,0.0,0.0,0.0,-7.8,15.4,1.1,22.4,7.119,9.712,7.237,15.749,5.98,7.0,0.0,352.0,53.5,-7.4,north-east
