year,cdd,Station,csdi,cwd,DTR,FD,gsl,ID,prcptot,R10mm,R20mm,r95p,r99p,Rnnmm,RX1day,RX5day,sdii,SU,TN10p,TN50p,TN90p,TNn,TNx,TR,TX10p,TX50p,TX90p,TXn,TXx,wsdi,Station_name
1970,18.0,61700003218,0.0,5.0,7.47,85.0,241.0,37.0,650.3,13.0,5.0,206.6,128.0,3.0,53.0,94.3,5.6,35.0,9.47,41.17,6.17,-16.0,17.9,0.0,9.47,42.2,4.98,-11.7,32.3,0.0,
1971,32.0,61700003218,7.0,6.0,8.63,68.0,300.0,20.0,408.0,8.0,4.0,137.5,34.6,1.0,34.6,53.5,5.0,40.0,10.15,49.61,10.07,-20.1,21.5,1.0,10.15,59.3,12.47,-11.1,33.9,0.0,
1972,41.0,61700003218,10.0,4.0,8.04,71.0,245.0,19.0,437.4,14.0,3.0,181.1,0.0,1.0,26.3,53.4,6.1,28.0,10.09,41.81,6.8,-15.2,19.1,0.0,10.09,45.65,7.52,-9.2,32.8,7.0,
1973,23.0,61700003218,0.0,5.0,8.13,70.0,250.0,10.0,398.2,4.0,1.0,84.0,67.8,1.0,67.8,72.2,4.4,46.0,6.07,49.35,5.64,-10.6,19.7,0.0,6.07,53.35,8.63,-5.2,32.7,6.0,
1974,27.0,61700003218,0.0,9.0,7.68,29.0,332.0,0.0,539.5,18.0,2.0,104.9,33.7,1.0,33.7,48.8,5.4,21.0,7.86,54.11,9.98,-5.6,18.8,0.0,7.86,54.61,14.68,0.8,35.8,8.0,
1975,27.0,61700003218,0.0,5.0,7.69,54.0,303.0,11.0,350.9,6.0,2.0,80.2,64.1,2.0,36.7,45.0,4.4,52.0,6.55,58.55,14.53,-11.0,18.8,0.0,6.55,60.77,12.67,-2.4,32.6,8.0,
1976,26.0,61700003218,0.0,7.0,8.37,79.0,313.0,24.0,270.1,2.0,0.0,0.0,0.0,0.0,12.5,25.4,4.0,44.0,11.78,44.02,7.4,-12.4,19.8,0.0,11.78,53.52,12.8,-6.2,35.7,8.0,
1977,17.0,61700003218,0.0,5.0,7.13,52.0,273.0,8.0,578.9,17.0,5.0,244.3,63.1,4.0,34.4,53.1,5.8,15.0,8.32,55.82,13.83,-9.9,18.2,0.0,8.32,47.86,11.03,-3.5,30.0,0.0,
1978,35.0,61700003218,0.0,4.0,7.03,73.0,275.0,24.0,376.5,11.0,1.0,61.1,0.0,0.0,24.6,48.7,4.9,20.0,16.11,45.18,8.23,-18.5,18.6,0.0,16.11,39.61,5.78,-11.6,30.6,0.0,
1979,14.0,61700003218,13.0,5.0,7.33,84.0,214.0,29.0,439.2,8.0,2.0,67.6,27.3,1.0,27.3,55.2,4.8,27.0,11.32,41.73,8.41,-19.0,18.5,0.0,11.32,36.67,8.84,-11.1,30.9,14.0,
1980,29.0,61700003218,18.0,5.0,7.29,89.0,219.0,32.0,450.0,11.0,3.0,104.1,42.9,1.0,42.9,68.6,5.4,13.0,17.24,37.29,5.91,-13.1,18.2,0.0,17.24,39.91,5.22,-9.0,31.3,0.0,
1981,-99.9,61700003218,6.0,-99.9,7.28,88.0,245.0,33.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,28.0,10.99,49.11,12.69,-17.9,19.3,0.0,10.99,44.64,10.68,-8.5,31.1,0.0,
1982,-99.9,61700003218,0.0,-99.9,8.32,73.0,247.0,17.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,56.0,5.05,51.5,10.79,-14.6,19.5,0.0,5.05,57.72,13.47,-8.6,32.7,13.0,
1983,-99.9,61700003218,0.0,-99.9,7.78,64.0,251.0,17.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,54.0,6.52,58.28,17.63,-15.3,20.7,2.0,6.52,58.9,14.87,-4.1,32.8,7.0,
1984,28.0,61700003218,6.0,4.0,6.84,76.0,234.0,12.0,440.1,14.0,1.0,95.8,0.0,1.0,26.0,37.5,5.6,20.0,11.33,46.14,7.23,-9.5,20.3,1.0,11.33,44.38,4.45,-2.9,36.5,0.0,
1985,21.0,61700003218,7.0,5.0,7.47,96.0,208.0,47.0,286.5,2.0,0.0,16.6,0.0,0.0,16.6,21.8,3.7,30.0,19.03,42.14,11.18,-18.2,19.0,0.0,19.03,44.62,7.89,-10.7,31.9,0.0,
1986,30.0,61700003218,7.0,11.0,7.79,74.0,271.0,39.0,490.2,12.0,2.0,162.4,31.2,1.0,31.2,48.1,5.3,40.0,17.08,46.42,7.61,-21.1,19.2,0.0,17.08,50.74,8.46,-10.8,32.6,0.0,
1987,21.0,61700003218,25.0,7.0,7.02,88.0,245.0,44.0,496.0,9.0,2.0,101.3,65.3,2.0,33.1,49.4,4.9,18.0,20.48,42.56,9.29,-24.2,18.7,0.0,20.48,33.61,6.12,-15.7,30.7,0.0,
1988,14.0,61700003218,0.0,8.0,7.26,58.0,307.0,6.0,395.0,8.0,0.0,35.9,0.0,0.0,18.9,37.7,4.1,32.0,4.1,60.82,12.83,-7.5,20.6,1.0,4.1,56.44,9.87,-2.2,31.3,7.0,
1989,32.0,61700003218,0.0,6.0,8.21,55.0,259.0,10.0,366.0,8.0,0.0,31.6,0.0,0.0,16.0,30.5,4.3,39.0,5.86,55.48,16.47,-7.9,19.4,0.0,5.86,63.58,17.5,-4.7,34.0,20.0,
1990,-99.9,61700003218,0.0,-99.9,7.85,46.0,305.0,7.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,28.0,3.4,55.29,12.07,-7.1,19.8,0.0,3.4,56.15,16.95,-1.4,33.1,32.0,
1901,26.0,61700002716,18.0,6.0,7.88,99.0,233.0,34.0,792.6,23.0,9.0,301.1,104.5,6.0,38.5,100.9,7.3,26.0,12.88,50.41,8.22,-20.1,17.2,0.0,12.88,41.92,3.01,-9.6,31.1,6.0,
1902,20.0,61700002716,6.0,7.0,7.56,84.0,224.0,24.0,567.5,10.0,1.0,59.1,0.0,0.0,20.6,35.7,4.9,30.0,12.88,47.4,12.6,-15.9,18.0,0.0,12.88,42.19,6.03,-9.9,31.8,8.0,
1903,23.0,61700002716,8.0,6.0,7.94,77.0,317.0,25.0,709.3,16.0,7.0,220.3,34.6,3.0,34.6,65.7,5.8,28.0,9.04,52.05,10.41,-13.1,17.7,0.0,9.04,48.22,12.6,-7.9,30.0,23.0,
1904,27.0,61700002716,0.0,5.0,7.79,85.0,219.0,30.0,670.3,18.0,5.0,190.5,118.9,4.0,43.0,72.1,6.1,42.0,8.22,56.44,10.96,-11.2,18.6,0.0,8.22,48.22,6.03,-7.0,34.0,0.0,
1905,14.0,61700002716,0.0,10.0,7.44,84.0,217.0,17.0,661.4,12.0,1.0,44.6,0.0,1.0,25.8,32.7,5.0,38.0,13.42,56.16,9.86,-18.2,20.0,0.0,13.42,42.19,7.4,-12.3,34.8,6.0,
1906,19.0,61700002716,0.0,8.0,8.12,87.0,246.0,28.0,854.4,22.0,6.0,348.4,200.8,4.0,71.1,100.3,7.2,32.0,12.88,52.88,12.6,-19.1,19.0,0.0,12.88,48.22,9.04,-8.9,31.7,6.0,
1907,18.0,61700002716,0.0,5.0,8.05,84.0,235.0,20.0,506.3,12.0,1.0,59.2,0.0,0.0,22.8,43.6,5.0,31.0,11.78,53.7,6.85,-17.5,18.8,0.0,11.78,52.33,7.4,-8.2,31.2,0.0,
1908,30.0,61700002716,6.0,5.0,8.15,111.0,175.0,25.0,549.5,13.0,3.0,72.7,0.0,1.0,26.5,51.8,5.2,32.0,15.89,44.38,8.49,-15.6,17.8,0.0,15.89,42.74,5.21,-9.0,33.0,6.0,
1909,23.0,61700002716,0.0,7.0,7.8,102.0,231.0,38.0,631.0,19.0,3.0,94.4,0.0,1.0,30.0,48.0,5.3,19.0,11.23,42.74,8.77,-15.9,17.9,0.0,11.23,37.81,6.03,-8.3,29.9,0.0,
1910,16.0,61700002716,0.0,5.0,7.42,78.0,271.0,9.0,708.2,21.0,5.0,161.5,45.9,3.0,45.9,66.0,5.8,20.0,7.67,55.34,6.85,-10.7,17.2,0.0,7.67,43.29,6.58,-1.5,30.2,0.0,
1911,16.0,61700002716,0.0,8.0,8.46,82.0,258.0,21.0,499.9,8.0,2.0,52.1,0.0,1.0,27.4,41.6,4.9,55.0,6.3,62.19,13.7,-12.2,19.9,0.0,6.3,55.89,11.78,-4.5,35.5,19.0,
1912,24.0,61700002716,0.0,6.0,7.62,70.0,253.0,12.0,714.1,24.0,4.0,160.4,35.0,2.0,35.0,77.9,6.0,21.0,16.71,48.22,11.78,-20.5,16.6,0.0,16.71,49.04,7.67,-8.1,30.7,0.0,
1913,19.0,61700002716,0.0,5.0,7.9,72.0,269.0,11.0,730.4,18.0,5.0,172.3,52.4,4.0,52.4,68.8,5.9,17.0,10.41,49.86,12.33,-8.1,16.0,0.0,10.41,51.51,6.3,-4.0,28.1,0.0,
1914,22.0,61700002716,0.0,11.0,7.94,74.0,257.0,25.0,918.7,25.0,10.0,387.2,206.5,7.0,61.5,147.2,7.3,27.0,11.78,55.34,10.68,-13.7,17.3,0.0,11.78,46.58,8.77,-6.4,30.0,0.0,
1915,22.0,61700002716,0.0,6.0,7.62,89.0,213.0,20.0,602.2,16.0,2.0,41.1,0.0,0.0,21.0,46.3,5.2,26.0,12.33,50.96,12.6,-16.0,18.0,0.0,12.33,44.38,10.14,-6.8,30.8,16.0,
1916,24.0,61700002716,0.0,10.0,7.73,70.0,325.0,6.0,779.7,23.0,2.0,43.7,0.0,0.0,22.7,57.7,5.5,21.0,10.41,56.44,12.05,-9.7,16.8,0.0,10.41,50.14,8.77,-2.8,28.8,0.0,
1917,17.0,61700002716,17.0,6.0,8.1,121.0,187.0,51.0,657.7,16.0,5.0,171.0,38.5,5.0,38.5,48.3,5.5,39.0,16.99,44.93,9.86,-20.8,17.3,0.0,16.99,41.37,9.59,-9.0,32.2,6.0,
1918,26.0,61700002716,0.0,5.0,8.31,77.0,278.0,12.0,607.2,15.0,2.0,65.7,0.0,1.0,25.6,47.3,5.3,19.0,8.77,51.23,11.78,-19.1,19.0,0.0,8.77,48.49,8.77,-5.0,34.2,0.0,
1919,16.0,61700002716,8.0,12.0,7.99,90.0,205.0,29.0,515.6,12.0,1.0,59.7,41.7,1.0,41.7,84.2,4.3,35.0,18.9,41.64,11.23,-18.2,17.2,0.0,18.9,44.93,10.41,-6.6,31.3,6.0,
1920,29.0,61700002716,0.0,8.0,8.21,89.0,240.0,13.0,566.0,14.0,4.0,94.2,0.0,1.0,27.7,52.6,5.5,24.0,7.95,54.25,12.33,-10.5,17.0,0.0,7.95,50.96,9.86,-7.8,31.4,7.0,
1921,30.0,61700002716,12.0,6.0,9.21,81.0,310.0,22.0,399.8,12.0,2.0,70.0,0.0,2.0,25.7,49.5,5.2,51.0,9.32,56.16,18.9,-12.8,18.6,0.0,9.32,63.29,17.81,-4.9,36.3,14.0,
1922,9.0,61700002716,7.0,10.0,7.62,87.0,240.0,23.0,957.5,29.0,7.0,250.1,35.4,2.0,35.4,54.4,5.9,34.0,17.81,44.38,11.23,-17.5,17.6,0.0,17.81,38.9,7.67,-8.5,33.5,6.0,
1923,18.0,61700002716,8.0,11.0,7.98,73.0,243.0,13.0,591.1,16.0,3.0,76.1,0.0,1.0,27.5,70.0,4.9,42.0,9.59,57.26,9.86,-16.0,18.4,0.0,9.59,50.41,10.96,-6.3,35.0,15.0,
1924,21.0,61700002716,0.0,9.0,7.65,103.0,231.0,34.0,709.4,22.0,4.0,111.8,38.5,3.0,38.5,62.5,6.0,25.0,10.96,45.75,9.32,-13.7,16.9,0.0,10.96,38.36,5.48,-5.5,32.6,0.0,
1925,12.0,61700002716,0.0,6.0,7.48,79.0,224.0,19.0,618.1,14.0,2.0,67.7,0.0,1.0,27.4,39.6,4.7,23.0,16.99,54.79,10.68,-18.3,17.6,0.0,16.99,45.21,6.85,-8.2,32.4,0.0,
1926,24.0,61700002716,0.0,9.0,7.87,58.0,259.0,15.0,616.9,16.0,3.0,155.2,0.0,3.0,28.7,51.8,5.6,31.0,8.77,60.27,16.71,-12.0,18.2,0.0,8.77,51.51,10.68,-7.3,31.6,0.0,
1927,18.0,61700002716,6.0,8.0,7.61,71.0,259.0,16.0,814.5,19.0,6.0,184.8,43.9,3.0,43.9,76.9,5.7,25.0,9.59,55.62,10.68,-15.3,17.8,0.0,9.59,45.75,7.95,-9.3,31.0,0.0,
1928,39.0,61700002716,0.0,5.0,8.62,73.0,250.0,11.0,544.2,10.0,0.0,39.3,0.0,0.0,19.8,35.6,4.8,46.0,7.4,56.99,12.05,-10.4,19.6,0.0,7.4,56.71,10.96,-4.2,35.9,0.0,
1929,22.0,61700002716,17.0,10.0,8.55,96.0,238.0,54.0,605.9,14.0,3.0,120.9,40.3,1.0,40.3,55.7,5.2,47.0,14.79,50.41,13.97,-23.7,18.2,0.0,14.79,49.32,12.05,-15.8,33.4,14.0,
1930,20.0,61700002716,0.0,12.0,7.71,77.0,255.0,9.0,771.5,22.0,3.0,112.6,34.0,1.0,34.0,56.1,5.7,30.0,7.95,58.08,12.88,-7.8,18.4,0.0,7.95,53.15,8.49,-2.4,31.2,0.0,
1931,21.0,61700002716,6.0,10.0,7.74,104.0,220.0,32.0,945.7,27.0,6.0,207.1,132.4,5.0,47.7,74.7,6.4,35.0,13.15,49.04,9.04,-14.0,17.7,0.0,13.15,38.63,6.3,-6.0,31.0,8.0,
1932,18.0,61700002716,0.0,6.0,7.93,102.0,230.0,18.0,635.9,18.0,5.0,125.7,32.4,2.0,32.4,53.6,5.7,43.0,7.95,55.07,13.7,-15.3,18.4,0.0,7.95,46.03,10.14,-8.8,33.0,8.0,
1933,27.0,61700002716,17.0,9.0,8.13,102.0,240.0,44.0,501.2,10.0,0.0,0.0,0.0,0.0,16.0,41.0,4.4,29.0,12.88,48.77,10.41,-18.9,18.4,0.0,12.88,45.75,6.85,-10.1,32.7,7.0,
1934,25.0,61700002716,0.0,6.0,8.68,65.0,238.0,14.0,685.1,14.0,8.0,287.3,143.0,5.0,73.5,81.5,6.7,42.0,3.56,61.37,12.6,-13.2,18.5,0.0,3.56,60.82,12.33,-4.5,31.5,0.0,
1935,11.0,61700002716,0.0,10.0,8.32,76.0,221.0,26.0,717.1,22.0,3.0,125.7,0.0,0.0,24.8,63.0,5.6,45.0,7.4,56.71,9.59,-11.5,20.5,2.0,7.4,52.88,8.77,-5.6,32.4,0.0,
1936,13.0,61700002716,11.0,5.0,7.89,77.0,200.0,13.0,809.6,19.0,10.0,280.4,70.9,7.0,36.3,67.6,6.2,24.0,8.22,56.44,12.6,-13.3,17.5,0.0,8.22,51.78,10.14,-3.8,32.4,0.0,
1937,16.0,61700002716,0.0,8.0,8.79,89.0,223.0,12.0,604.4,13.0,3.0,81.2,33.9,2.0,33.9,47.6,5.0,39.0,4.66,50.41,6.03,-13.2,19.3,0.0,4.66,53.97,8.77,-4.5,32.4,0.0,
1938,23.0,61700002716,7.0,8.0,9.58,98.0,234.0,22.0,668.4,14.0,4.0,180.9,94.4,3.0,61.4,106.7,5.9,29.0,10.41,43.56,6.3,-16.9,16.0,0.0,10.41,52.6,13.42,-10.0,32.3,8.0,
1939,15.0,61700002716,6.0,8.0,8.39,105.0,208.0,17.0,952.9,25.0,6.0,199.6,49.1,2.0,49.1,74.6,6.1,32.0,13.42,46.03,9.86,-25.8,16.2,0.0,13.42,45.75,10.68,-10.8,31.1,8.0,
1940,17.0,61700002716,16.0,7.0,8.83,115.0,221.0,52.0,852.4,25.0,9.0,295.2,117.9,6.0,44.7,81.4,7.2,17.0,19.45,38.63,3.56,-23.7,15.2,0.0,19.45,41.64,5.75,-14.0,28.5,0.0,
1941,15.0,61700002716,14.0,6.0,8.62,113.0,193.0,29.0,811.2,21.0,7.0,170.6,0.0,3.0,29.6,65.2,6.0,22.0,16.71,35.07,4.93,-20.5,16.8,0.0,16.71,41.37,5.21,-10.5,31.0,7.0,
1942,25.0,61700002716,19.0,9.0,9.29,111.0,223.0,42.0,567.1,13.0,0.0,55.0,0.0,0.0,19.3,45.2,5.4,39.0,13.7,41.1,6.58,-25.7,16.5,0.0,13.7,46.03,6.85,-14.0,31.3,0.0,
1943,41.0,61700002716,0.0,6.0,9.96,110.0,235.0,10.0,547.6,11.0,4.0,87.9,0.0,0.0,23.7,39.8,5.0,35.0,2.74,46.03,6.03,-14.0,17.2,0.0,2.74,57.53,12.05,-5.5,34.6,0.0,
1944,17.0,61700002716,0.0,8.0,8.51,108.0,219.0,24.0,707.6,14.0,5.0,193.6,33.1,3.0,33.1,75.5,5.4,30.0,9.32,40.27,6.85,-14.3,18.2,0.0,9.32,41.64,6.85,-5.3,32.2,10.0,
1945,-99.9,61700002716,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
1946,24.0,61700002716,10.0,6.0,9.55,103.0,231.0,23.0,641.2,18.0,4.0,155.7,68.6,2.0,68.6,88.7,5.9,24.0,9.32,43.84,5.48,-17.0,18.5,0.0,9.32,52.88,9.59,-8.0,33.6,8.0,
1947,-99.9,61700002716,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
1948,22.0,61700002716,6.0,6.0,9.57,91.0,296.0,17.0,582.4,11.0,4.0,148.5,81.3,3.0,48.0,54.2,5.2,26.0,11.23,45.75,9.04,-15.0,17.6,0.0,11.23,58.9,13.97,-6.4,29.6,7.0,
1949,23.0,61700002716,6.0,6.0,10.02,96.0,218.0,13.0,437.9,11.0,1.0,49.9,0.0,1.0,30.4,49.4,4.5,42.0,7.67,48.49,11.23,-16.2,18.4,0.0,7.67,62.19,19.45,-3.9,33.1,24.0,
1950,15.0,61700002716,0.0,7.0,8.84,87.0,224.0,33.0,715.6,22.0,3.0,63.2,0.0,0.0,22.0,44.7,5.7,41.0,9.86,52.33,9.86,-12.3,18.9,0.0,9.86,53.15,11.78,-6.2,33.5,0.0,
1951,25.0,61700002716,6.0,6.0,8.69,76.0,259.0,3.0,650.1,18.0,2.0,88.9,0.0,1.0,26.5,42.5,5.4,30.0,4.11,54.52,8.22,-7.0,16.8,0.0,4.11,55.62,6.85,-1.0,31.4,0.0,
1952,14.0,61700002716,0.0,8.0,8.44,106.0,235.0,30.0,676.1,17.0,0.0,19.4,0.0,0.0,19.4,52.9,5.0,42.0,12.88,47.95,10.68,-12.9,18.9,0.0,12.88,47.4,10.96,-5.3,36.0,18.0,
1953,33.0,61700002716,0.0,7.0,9.09,111.0,246.0,26.0,580.9,15.0,4.0,132.9,68.6,2.0,36.9,88.6,5.6,30.0,5.21,46.3,8.49,-14.8,16.3,0.0,5.21,52.88,11.23,-4.7,31.5,15.0,
1954,22.0,61700002716,10.0,7.0,8.26,88.0,243.0,29.0,742.7,21.0,4.0,136.8,31.9,1.0,31.9,54.7,5.5,16.0,15.62,45.21,7.12,-16.8,16.6,0.0,15.62,45.48,6.85,-10.6,31.2,0.0,
1955,16.0,61700002716,6.0,7.0,8.48,117.0,220.0,20.0,527.6,11.0,3.0,83.5,38.1,2.0,38.1,75.2,5.2,17.0,10.68,40.27,7.12,-11.2,17.9,0.0,10.68,43.01,6.58,-3.7,31.7,0.0,
1956,24.0,61700002716,28.0,6.0,8.36,106.0,222.0,42.0,574.6,13.0,3.0,117.8,53.6,1.0,53.6,63.4,5.3,16.0,21.64,41.1,8.22,-24.9,16.1,0.0,21.64,42.74,6.03,-15.1,28.7,0.0,
1957,17.0,61700002716,6.0,7.0,8.45,85.0,258.0,16.0,565.4,14.0,2.0,84.6,41.5,1.0,41.5,51.1,5.1,26.0,8.77,49.59,13.42,-15.9,20.1,1.0,8.77,52.05,10.96,-6.1,34.4,10.0,
1958,24.0,61700002716,0.0,6.0,7.99,85.0,280.0,16.0,748.4,22.0,6.0,237.0,108.3,4.0,40.2,60.6,6.3,33.0,8.22,55.07,9.59,-10.9,18.5,0.0,8.22,44.66,9.59,-3.0,31.4,6.0,
1959,35.0,61700002716,0.0,6.0,9.57,86.0,251.0,18.0,520.9,12.0,3.0,115.0,86.2,3.0,54.3,59.3,6.1,39.0,3.84,52.6,10.96,-13.8,17.4,0.0,3.84,64.66,12.6,-2.9,32.3,0.0,
1960,13.0,61700002716,0.0,7.0,7.96,71.0,286.0,20.0,678.1,15.0,6.0,163.0,0.0,2.0,29.7,52.0,5.7,17.0,9.86,57.26,11.78,-17.5,18.2,0.0,9.86,50.96,8.22,-10.2,28.9,0.0,
1961,24.0,61700002716,0.0,6.0,8.63,75.0,264.0,18.0,568.2,15.0,1.0,57.6,0.0,0.0,20.4,43.9,5.2,32.0,8.75,58.44,18.67,-13.4,16.8,0.0,8.75,57.18,17.55,-7.1,30.1,8.0,
1962,26.0,61700002716,21.0,8.0,8.54,100.0,300.0,32.0,540.7,21.0,0.0,18.5,0.0,0.0,18.5,45.6,4.9,32.0,15.14,39.91,9.12,-19.2,17.1,0.0,15.14,41.91,9.54,-12.6,32.6,6.0,
1963,25.0,61700002716,32.0,6.0,8.39,107.0,257.0,58.0,635.9,20.0,5.0,117.3,0.0,2.0,27.8,49.8,5.9,16.0,17.55,45.07,8.61,-19.6,18.3,0.0,17.55,42.14,5.52,-11.8,31.1,0.0,
1964,47.0,61700002716,0.0,7.0,8.27,89.0,229.0,33.0,500.2,13.0,3.0,89.2,0.0,1.0,25.2,50.8,5.4,45.0,11.05,51.92,10.48,-13.0,19.0,0.0,11.05,49.36,13.26,-6.0,33.4,8.0,
1965,17.0,61700002716,0.0,8.0,7.61,87.0,242.0,24.0,945.6,23.0,8.0,295.1,92.6,4.0,55.0,70.4,6.6,19.0,13.33,45.82,5.21,-14.2,19.5,0.0,13.33,37.32,4.9,-3.7,30.5,0.0,
1966,15.0,61700002716,0.0,7.0,7.66,70.0,274.0,14.0,755.1,15.0,7.0,255.5,142.7,6.0,42.9,105.7,6.0,24.0,14.47,57.75,16.55,-18.5,18.2,0.0,14.47,50.71,12.38,-10.6,34.2,0.0,
1967,12.0,61700002716,0.0,5.0,8.52,84.0,254.0,19.0,556.4,12.0,0.0,19.7,0.0,0.0,19.7,27.4,5.0,31.0,9.24,54.85,13.35,-16.0,18.7,0.0,9.24,54.65,13.34,-7.8,32.5,0.0,
1968,32.0,61700002716,0.0,7.0,7.75,101.0,235.0,30.0,852.3,27.0,8.0,252.4,67.7,4.0,34.3,58.1,6.6,16.0,11.16,50.99,9.25,-19.5,18.6,0.0,11.16,39.87,7.78,-11.3,29.4,7.0,
1969,34.0,61700002716,0.0,8.0,7.93,105.0,258.0,40.0,557.9,15.0,2.0,63.3,0.0,0.0,23.3,51.3,5.3,28.0,19.06,48.8,9.66,-14.0,18.2,0.0,19.06,49.2,4.6,-8.8,31.1,0.0,
1970,15.0,61700002716,0.0,8.0,7.7,99.0,246.0,24.0,590.9,10.0,1.0,34.4,34.4,1.0,34.4,54.6,4.5,27.0,11.9,50.54,9.41,-11.0,17.1,0.0,11.9,43.35,4.35,-5.4,32.1,0.0,
1971,27.0,61700002716,6.0,4.0,8.9,91.0,233.0,21.0,568.6,16.0,5.0,199.5,130.3,4.0,53.3,99.8,6.8,34.0,8.52,52.68,11.05,-18.5,18.3,0.0,8.52,55.52,11.03,-8.4,33.6,0.0,
1972,26.0,61700002716,0.0,6.0,8.41,91.0,265.0,14.0,588.1,16.0,6.0,219.1,48.5,4.0,48.5,74.9,6.7,22.0,11.81,41.15,7.28,-11.0,17.9,0.0,11.81,46.58,6.35,-5.9,31.5,9.0,
1973,40.0,61700002716,0.0,5.0,8.2,116.0,240.0,16.0,649.2,19.0,5.0,158.5,37.4,3.0,37.4,77.6,5.8,35.0,7.91,50.14,8.15,-16.7,18.5,0.0,7.91,43.01,6.79,-9.3,31.1,7.0,
1974,23.0,61700002716,0.0,8.0,7.79,40.0,290.0,0.0,675.7,16.0,1.0,55.3,36.2,1.0,36.2,50.8,5.4,20.0,12.05,56.45,12.7,-6.4,18.3,0.0,12.05,51.47,12.16,0.2,33.1,7.0,
1975,15.0,61700002716,0.0,7.0,7.96,81.0,265.0,10.0,695.5,22.0,5.0,193.7,77.0,5.0,43.7,61.3,6.4,35.0,7.79,61.47,10.16,-13.1,17.9,0.0,7.79,55.33,8.71,-3.8,31.1,0.0,
1976,36.0,61700002716,0.0,6.0,8.76,86.0,236.0,22.0,527.1,15.0,5.0,190.2,32.9,2.0,32.9,53.5,5.7,42.0,9.43,53.87,14.07,-17.2,19.5,0.0,9.43,54.49,14.14,-7.2,33.7,16.0,
1977,20.0,61700002716,0.0,7.0,8.45,64.0,271.0,4.0,634.2,15.0,2.0,83.5,0.0,0.0,24.4,35.8,5.6,25.0,5.65,55.32,13.74,-9.0,17.8,0.0,5.65,52.98,13.03,-2.6,30.5,0.0,
1978,24.0,61700002716,0.0,6.0,8.69,104.0,256.0,29.0,808.2,20.0,4.0,231.7,175.8,4.0,50.3,96.9,6.1,19.0,14.95,40.09,4.57,-15.5,16.6,0.0,14.95,42.63,7.79,-4.8,29.8,0.0,
1979,22.0,61700002716,15.0,11.0,9.1,95.0,249.0,19.0,648.9,14.0,3.0,104.6,50.8,3.0,50.8,59.5,5.3,35.0,7.95,44.7,8.48,-17.0,16.6,0.0,7.95,50.94,10.35,-8.2,30.7,9.0,
1980,20.0,61700002716,0.0,8.0,8.75,97.0,221.0,26.0,571.8,14.0,1.0,20.2,0.0,0.0,20.2,36.1,4.8,22.0,12.75,39.03,6.26,-15.0,18.5,0.0,12.75,46.41,7.24,-5.0,32.8,0.0,
1981,16.0,61700002716,7.0,9.0,9.16,103.0,229.0,16.0,674.2,16.0,5.0,154.7,0.0,2.0,26.0,54.8,4.9,36.0,8.49,48.18,10.44,-14.0,17.2,0.0,8.49,48.12,12.51,-4.6,30.0,6.0,
1982,18.0,61700002716,0.0,5.0,9.07,89.0,248.0,16.0,842.3,25.0,6.0,226.5,135.9,4.0,50.4,61.3,7.1,44.0,4.13,56.92,10.51,-18.4,17.3,0.0,4.13,55.48,12.11,-6.8,30.1,6.0,
1983,38.0,61700002716,7.0,9.0,9.12,96.0,240.0,19.0,688.1,17.0,4.0,175.8,91.1,3.0,55.3,82.6,5.8,51.0,7.56,53.72,15.39,-11.7,20.3,1.0,7.56,60.51,14.28,-3.6,36.1,0.0,
1984,29.0,61700002716,0.0,7.0,8.85,118.0,248.0,11.0,669.9,16.0,4.0,121.0,0.0,0.0,22.2,36.0,5.6,24.0,9.55,42.19,4.74,-11.8,17.3,0.0,9.55,50.81,7.09,-3.2,36.6,0.0,
1985,23.0,61700002716,18.0,4.0,9.44,122.0,209.0,45.0,644.6,18.0,4.0,201.0,36.9,2.0,36.9,71.0,6.6,37.0,14.99,41.37,9.17,-25.2,18.1,0.0,14.99,47.05,11.75,-16.9,34.0,0.0,
1986,31.0,61700002716,8.0,7.0,8.91,101.0,220.0,35.0,856.2,32.0,9.0,263.1,0.0,3.0,25.2,75.4,6.9,43.0,14.19,46.46,9.83,-20.3,19.7,0.0,14.19,51.49,10.19,-9.6,32.5,0.0,
1987,14.0,61700002716,13.0,6.0,8.23,101.0,232.0,31.0,740.8,20.0,8.0,221.5,72.2,5.0,38.9,75.1,6.3,28.0,13.26,45.91,11.19,-25.5,18.7,0.0,13.26,41.88,10.41,-15.0,31.2,0.0,
